Ward,Suburb,Property_Code,Park_Name,Node_Id,Node_Name,Item_Id,Item_Type,Item_Description,Latitude,Longitude,Easting,Northing
CALAMVALE,HEATHWOOD,D2190,BRUSH BOX PLACE PARK,30884,LAUREL ST PICNIC AREA,134839,TAP COMBINATION,BUBBLER & TAP,-27.6321774,152.9938669,499395,6943542
CALAMVALE,HEATHWOOD,D3054,HEATHWOOD PARK,31657,PARKWOOD DVE PICNIC AREA,166601,TAP COMBINATION,BUBBLER & TAP,-27.6373159,152.9869941,498717,6942973
MOOROOKA,WILLAWONG,D1676,BROOKBENT ROAD PARK,26601,BROOKBENT RD DOG OFF LEASH AREA,179310,TAP COMBINATION,BUBBLER 2 TAPS & DOG BOWL,-27.6092002,153.0123029,501214,6946087
CALAMVALE,PARKINSON,D1194,SPRINGFIELD CRESCENT PARK,11654,BANNOCKBURN CRES PLAYGROUND,3127,TAP COMBINATION,BUBBLER & 2 TAPS,-27.6326322,153.0316831,503126,6943491
CALAMVALE,PARKINSON,D1195,BILLABONG PLACE PARK,11778,AVONDALE CRES PLAYGROUND,186431,TAP COMBINATION,BUBBLER & TAP,-27.6304856,153.0345022,503404,6943729
CALAMVALE,PARKINSON,D1195,BILLABONG PLACE PARK,11773,BALANCE OF PARK,31363,TAP COMBINATION,BUBBLER & TAP,-27.6289622,153.0319897,503156,6943898
CALAMVALE,PARKINSON,D1338,LAKEWOOD AVENUE PARK,11699,ARGYLE PLACE PICNIC AREA,27846,TAP COMBINATION,BUBBLER 2 TAPS & DOG BOWL,-27.6345915,153.0392037,503868,6943274
CALAMVALE,PARKINSON,D1617,GREENWAYS ESPLANADE PARK,21122,GREENWAYS ESP DOG OFF LEASH AREA,46530,TAP COMBINATION,BUBBLER 2 TAPS & DOG BOWL,-27.6358849,153.0198311,501956,6943131
CALAMVALE,PARKINSON,D1617,GREENWAYS ESPLANADE PARK,33655,GREENWAYS ESP PICNIC AREA,33556,TAP COMBINATION,BUBBLER & 2 TAPS,-27.6368043,153.0203111,502004,6943029
CALAMVALE,PARKINSON,D2213,PARKINSON RECREATIONAL RESERVE,11574,PINEDALE CRES PICNIC AREA,187006,TAP COMBINATION,BUBBLER & TAP,-27.6290979,153.0236026,502329,6943883
CALAMVALE,PARKINSON,D1722,ALGESTER ROAD PARK (NO.515),11527,ALGESTER RD PICNIC AREA,174015,TAP COMBINATION,BUBBLER & TAP,-27.6365268,153.0287790,502839,6943060
CALAMVALE,PARKINSON,D1722,ALGESTER ROAD PARK (NO.515),11524,BALANCE OF PARK,27797,TAP COMBINATION,BUBBLER & TAP,-27.6364408,153.0292469,502885,6943070
CALAMVALE,PARKINSON,D2005,DAINTREE DRIVE PARK (NO.65),11473,DAINTREE DR PLAYGROUND,37558,TAP COMBINATION,BUBBLER & TAP,-27.6412678,153.0307432,503033,6942535
CALAMVALE,PARKINSON,D2028,TALISKER PLACE PARK,26532,TALISKER PLACE PICNIC AREA,37647,TAP COMBINATION,BUBBLER & TAP,-27.6396012,153.0249726,502463,6942720
CALAMVALE,PARKINSON,D2147,WATHEROO PLACE PARK,31867,WATHEROO PLACE PICNIC AREA,174184,BUBBLER/DRINKING FOUNTAIN,DISABLED ACCESS FOUNTAIN,-27.6410100,153.0182831,501804,6942564
MOOROOKA,WILLAWONG,D2105,GARDENS DRIVE PARK (NO 15),11501,BALANCE OF PARK,184851,TAP COMBINATION,BUBBLER & TAP,-27.6054579,153.0300846,502969,6946501
JAMBOREE,ELLEN GROVE,D1356,CAROLE PARK COMMUNITY PARK,18369,COMMUNITY PK JR CYCLE TRAINING CIRCUIT & CRICKET FACILITY,120179,TAP COMBINATION,2 TAPS 1 FOUNTAIN,-27.6151740,152.9391523,493996,6945424
JAMBOREE,ELLEN GROVE,D1356,CAROLE PARK COMMUNITY PARK,18313,COMMUNITY PK PICNIC AREA,120145,TAP COMBINATION,2 TAPS 1 FOUNTAIN,-27.6164310,152.9396082,494041,6945285
JAMBOREE,ELLEN GROVE,D1356,CAROLE PARK COMMUNITY PARK,18370,COMMUNITY PK PLAYGROUND,120189,TAP COMBINATION,2 TAPS 1 FOUNTAIN,-27.6158743,152.9397188,494052,6945347
JAMBOREE,ELLEN GROVE,D1358,MULLEY PARK,18359,MULLEY PK PLAYGROUND,120122,BUBBLER/DRINKING FOUNTAIN,DRINKING FOUNTAIN,-27.6109158,152.9331476,493403,6945895
JAMBOREE,ELLEN GROVE,D1358,MULLEY PARK,18355,BALANCE OF PARK,120114,TAP COMBINATION,BUBBLER & 2 TAPS,-27.6108111,152.9334579,493434,6945907
JAMBOREE,ELLEN GROVE,D1359,OSPYA PARK,18352,OSPYA PK PLAYGROUND,36940,TAP COMBINATION,BUBBLER & 2 TAPS,-27.6109550,152.9372986,493813,6945891
JAMBOREE,ELLEN GROVE,D1359,OSPYA PARK,18349,BALANCE OF PARK,120095,TAP COMBINATION,2 TAP 1 FOUNTAIN,-27.6109433,152.9377344,493856,6945893
JAMBOREE,ELLEN GROVE,D1360,JULIE ROAD PARK,18500,JULIE RD DOG OFF LEASH AREA,34131,TAP COMBINATION,"BUBBLER, TAP & DOG BOWL",-27.6140248,152.9352930,493615,6945551
JAMBOREE,ELLEN GROVE,D1360,JULIE ROAD PARK,18500,JULIE RD DOG OFF LEASH AREA,120131,TAP COMBINATION,BUBBLER & 2 TAPS,-27.6140531,152.9352949,493616,6945548
JAMBOREE,ELLEN GROVE,D1362,WARREN RITCHIE MEMORIAL COMPLEX PARK,18490,FOREST LAKE MAGPIES JR RUGBY LEAGUE FACILITY,122838,BUBBLER/DRINKING FOUNTAIN,BUBBLER,-27.6077669,152.9299064,493083,6946244
JAMBOREE,DARRA,D0326,BALFOUR PARK,18630,CRICKET FIELD,67569,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5694833,152.9556026,495618,6950486
JAMBOREE,DARRA,D0327,DUCIE STREET PARK,18620,BALANCE OF PARK,119460,TAP COMBINATION,BUBBLER & TAP,-27.5734839,152.9492225,494988,6950043
JAMBOREE,DARRA,D0327,DUCIE STREET PARK,18623,DUCIE ST PICNIC AREA,119472,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5717465,152.9499070,495055,6950235
JAMBOREE,DARRA,D0705,SANANANDA STREET PARK,18742,PAVEMENT FOR SEATS,44280,TAP COMBINATION,BUBBLER & TAP,-27.5734284,152.9428090,494355,6950048
FOREST LAKE,DOOLANDELLA,D1187,WALLAROO WAY COMMUNITY PARK,11669,WALLAROO WAY PLAYGROUND (NEAR CURRAWONG ST),41394,BUBBLER/DRINKING FOUNTAIN,BUBBLER,-27.6067867,152.9828928,498312,6946355
FOREST LAKE,DURACK,D0855,DURELLA STREET PARK,18579,SYCAMORE ST DOG OFF LEASH AREA,30756,TAP COMBINATION,BUBBLER 2 TAPS & DOG BOWL,-27.5977842,152.9783732,497866,6947352
FOREST LAKE,FOREST LAKE,D1220,JIMBOUR CLOSE PARK,18195,JIMBOUR CLOSE SHARED PATHWAY,120291,TAP COMBINATION,2 TAPS 1 FOUNTAIN,-27.6072966,152.9572699,495784,6946297
FOREST LAKE,FOREST LAKE,D2015,ROXWELL STREET PARK,30303,PATON CRES PICNIC AREA,44382,TAP COMBINATION,BUBBLER & TAP,-27.6241994,152.9459081,494663,6944425
FOREST LAKE,FOREST LAKE,D2035,JUBILEE AVENUE PARK,30305,JUBILEE AVE PICNIC AREA,44421,TAP COMBINATION,BUBBLER & TAP,-27.6270877,152.9463012,494702,6944105
FOREST LAKE,INALA,D0565,MCEWAN PARK,18653,HEXAGONAL SHADE SAIL,130466,TAP COMBINATION,TAP COMBINATION,-27.5909280,152.9612882,496179,6948111
FOREST LAKE,INALA,D0566,ELIZABETH BRUCE PLAYGROUND PARK,18644,ELIZABETH BRUCE PLAYGROUND PK SPORTING FACILITY,131103,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5836174,152.9716492,497202,6948921
FOREST LAKE,INALA,D0567,KEV HOOPER MEMORIAL PARK,18638,BALANCE OF PARK,31124,BUBBLER/DRINKING FOUNTAIN,BUBBLER,-27.5899086,152.9764036,497671,6948224
FOREST LAKE,INALA,D0580,D.J.SHERRINGTON PARK,18726,BALANCE OF PARK,46622,TAP COMBINATION,BUBBLER & TAP,-27.5970515,152.9855776,498577,6947433
FOREST LAKE,INALA,D0580,D.J.SHERRINGTON PARK,18726,BALANCE OF PARK,135150,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5974936,152.9861576,498634,6947384
FOREST LAKE,INALA,D0580,D.J.SHERRINGTON PARK,18731,D.J. SHERRINGTON PK SKATE FACILITY & ACTIVITY SPACE,135236,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5971255,152.9866370,498681,6947425
FOREST LAKE,INALA,D0584,CORMORANT STREET PARK,12141,CORMORANT ST SHARED PATHWAY NETWORK,131364,TAP COMBINATION,TAP COMBINATION,-27.5969087,152.9711496,497153,6947448
FOREST LAKE,INALA,D0586,HOCK DAVIS PARK,18699,LILAC ST HALF COURT,131259,TAP COMBINATION,TAP COMBINATION,-27.5944414,152.9648859,496535,6947722
FOREST LAKE,INALA,D0943,I. S. A.  MEMORIAL PARK,25143,INCAPACITATED SERVICEMEN & WOMEN MEMORIAL,131620,BUBBLER/DRINKING FOUNTAIN,BUBBLER & TAP,-27.5959468,152.9714835,497186,6947555
FOREST LAKE,INALA,D1422,RICHLANDS DEPOT PARK,18453,GOVERNMENT RD DOG OFF LEASH AREA,31560,TAP COMBINATION,"BUBBLER, TAP & DOG BOWL",-27.5998480,152.9593622,495990,6947123
MOOROOKA,OXLEY,D0012,CAWONGA PARK,17117,CAWONGA PK PLAYGROUND,85852,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5543545,152.9752530,497557,6952162
MOOROOKA,OXLEY,D0012,CAWONGA PARK,17117,CAWONGA PK PLAYGROUND,85851,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5541825,152.9755584,497587,6952181
MOOROOKA,OXLEY,D0317,NIXON PARK,16898,NIXON PK SOUTHERN PICNIC AREA,85713,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5523498,152.9782755,497855,6952384
MOOROOKA,OXLEY,D0319,LAWSON STREET PARK,16881,LAWSON ST PLAYGROUND,46592,TAP COMBINATION,BUBBLER & TAP,-27.5582234,152.9788012,497907,6951734
MOOROOKA,OXLEY,D0321,LUCOCK PLACE PARK,16871,LUCOCK PLACE PLAYGROUND,13515,BUBBLER/DRINKING FOUNTAIN,DRINKING FOUNTAIN,-27.5606362,152.9706858,497106,6951466
MOOROOKA,OXLEY,D0322,CLIVEDEN AVENUE RESERVE,16867,CLIVEDEN AVE RES PICNIC AREA,13525,TAP COMBINATION,BUBBLER & TAP (ANTIVANDAL),-27.5511506,152.9915059,499161,6952517
MOOROOKA,OXLEY,D0323,OXLEY PLACE PARK,16857,OXLEY PLACE PLAYGROUND,13542,TAP COMBINATION,BUBBLER & TAP,-27.5646679,152.9798882,498015,6951020
MOOROOKA,OXLEY,D0324,RIKKI BAILEY PARK,14509,RIKKI BAILEY PK PICNIC AREA,130820,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5616075,152.9670695,496749,6951359
MOOROOKA,OXLEY,D1484,ENGLEFIELD ROAD PARK (NOS.35-47),16780,ENGLEFIELD RD DOG OFF LEASH AREA,85773,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5569411,152.9749434,497526,6951876
MOOROOKA,OXLEY,D1837,WESTON PLACE PARK,16756,WESTON PLACE PLAYGROUND,31477,TAP COMBINATION,BUBBLER & TAP,-27.5744010,152.9842719,498448,6949942
FOREST LAKE,RICHLANDS,D0564,C.J.GREENFIELD COMPLEX PARK,18669,C J GREENFIELD COMPLEX PICNIC AREA (FREEMAN RD),44027,BUBBLER/DRINKING FOUNTAIN,DISABLED ACCESS FOUNTAIN,-27.5795055,152.9658865,496633,6949376
FOREST LAKE,RICHLANDS,D0564,C.J.GREENFIELD COMPLEX PARK,18671,WEST INALA JUNIOR RUGBY LEAGUE FACILITY,31104,TAP COMBINATION,BUBBLER & TAP,-27.5799426,152.9644883,496495,6949328
FOREST LAKE,RICHLANDS,D0564,C.J.GREENFIELD COMPLEX PARK,18664,C J GREENFIELD SPORTS COMPLEX CENTRAL PICNIC AREA,44025,TAP COMBINATION,BUBBLER & TAP,-27.5791286,152.9651195,496557,6949418
FOREST LAKE,RICHLANDS,D0564,C.J.GREENFIELD COMPLEX PARK,18665,BALANCE OF PARK,44033,TAP COMBINATION,BUBBLER & TAP,-27.5787074,152.9667798,496721,6949464
FOREST LAKE,RICHLANDS,D0564,C.J.GREENFIELD COMPLEX PARK,18665,BALANCE OF PARK,36927,TAP COMBINATION,BUBBLER & TAP,-27.5785771,152.9672471,496767,6949479
JAMBOREE,WACOL,D0339,M. Z. HOLLAND MEMORIAL PARK,18592,STORE,35263,TAP COMBINATION,BUBBLER & TAP,-27.5924749,152.9216435,492267,6947937
TENNYSON,ANNERLEY,D0372,HEFFERAN PARK,14159,HEFFERAN PK PLAYGROUND,109329,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5006355,153.0294901,502913,6958112
TENNYSON,ANNERLEY,D0390,CLIFTON HILL PEACE PARK,14056,CLIFTON HILL PEACE PK HALF COURT & NETBALL HOOP,109175,TAP COMBINATION,BUBBLER & TAP,-27.5229638,153.0304717,503009,6955639
TENNYSON,ANNERLEY,D0390,CLIFTON HILL PEACE PARK,14051,CLIFTON HILL PEACE PK PLAYGROUND,8728,TAP COMBINATION,BUBBLER & TAP,-27.5235114,153.0311505,503076,6955579
TENNYSON,CHELMER,D0297,GORDON THOMSON PARK,20175,GORDON THOMSON PK PLAYGROUND,16055,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5103582,152.9758738,497617,6957036
TENNYSON,CHELMER,D0298,QUEENSCROFT STREET PARK (NO 112),20170,BALANCE OF PARK,34989,TAP COMBINATION,TAP COMBINATION,-27.5109330,152.9786508,497891,6956972
TENNYSON,CHELMER,D0298,QUEENSCROFT STREET PARK (NO 112),20170,BALANCE OF PARK,184965,TAP COMBINATION,BUBBLER 2 TAPS & DOG BOWL,-27.5109315,152.9790336,497929,6956972
TENNYSON,CHELMER,D0707,TAYLOR BRIDGE RESERVE,33634,TAYLOR BRIDGE RESERVE PICNIC AREA,25688,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5061653,152.9728319,497317,6957500
TENNYSON,CORINDA,D0011,GEORGE SCARLETT PARK,16281,PRATTEN ST DOG OFF LEASH AREA,30705,TAP COMBINATION,BUBBLER 2 TAPS & DOG BOWL,-27.5483179,152.9845932,498479,6952831
TENNYSON,CORINDA,D0011,GEORGE SCARLETT PARK,16282,CRICKET FIELD,6350,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5498028,152.9848203,498501,6952667
TENNYSON,CORINDA,D0311,NOSWORTHY PARK,16255,BALANCE OF PARK,6680,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5392894,152.9873999,498756,6953831
TENNYSON,CORINDA,D0316,DUNLOP PARK,31641,HUGHES LANE ACCESS & CAR PARKING,41447,TAP COMBINATION,"BUBBLER, TAP & DOG BOWL",-27.5479587,152.9807733,498102,6952871
TENNYSON,CORINDA,D0316,DUNLOP PARK,16228,DUNLOP PK PLAYGROUND (OXLEY RD),6746,TAP COMBINATION,BUBBLER & TAP,-27.5463483,152.9808141,498106,6953049
TENNYSON,CORINDA,D0877,ARCHER PARADE PARK,16077,CORINDA HORSE & PONY CLUB FACILITY,185300,TAP COMBINATION,TAP COMBINATION,-27.5488021,152.9920482,499215,6952777
TENNYSON,CORINDA,D0877,ARCHER PARADE PARK,16077,CORINDA HORSE & PONY CLUB FACILITY,185372,TAP COMBINATION,TAP COMBINATION,-27.5489249,152.9920507,499215,6952764
TENNYSON,CORINDA,D0877,ARCHER PARADE PARK,16077,CORINDA HORSE & PONY CLUB FACILITY,185348,TAP COMBINATION,TAP COMBINATION,-27.5488117,152.9922614,499236,6952776
TENNYSON,CORINDA,D0877,ARCHER PARADE PARK,16077,CORINDA HORSE & PONY CLUB FACILITY,185292,TAP COMBINATION,TAP COMBINATION,-27.5488970,152.9924402,499254,6952767
TENNYSON,CORINDA,D0877,ARCHER PARADE PARK,16077,CORINDA HORSE & PONY CLUB FACILITY,185361,TAP COMBINATION,TAP COMBINATION,-27.5491843,152.9925122,499261,6952735
TENNYSON,CORINDA,D0877,ARCHER PARADE PARK,16077,CORINDA HORSE & PONY CLUB FACILITY,185362,TAP COMBINATION,TAP COMBINATION,-27.5491992,152.9926492,499274,6952733
TENNYSON,CORINDA,D0877,ARCHER PARADE PARK,16077,CORINDA HORSE & PONY CLUB FACILITY,185363,TAP COMBINATION,TAP COMBINATION,-27.5492111,152.9927796,499287,6952732
TENNYSON,FAIRFIELD,D0022,J.F. O'GRADY MEMORIAL PARK,14262,J.F. O'GRADY PK SKATE FACILITY,174318,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5075801,153.0241664,502387,6957343
TENNYSON,FAIRFIELD,D0023,ROBINSON PARK (FAIRFIELD),14256,ROBINSON PK PLAYGROUND,13302,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5082421,153.0232690,502298,6957270
TENNYSON,FAIRFIELD,D0023,ROBINSON PARK (FAIRFIELD),26641,ROBINSON PK SHARED PATHWAY,174393,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5095284,153.0233949,502311,6957128
TENNYSON,FAIRFIELD,D0023,ROBINSON PARK (FAIRFIELD),14252,BALANCE OF PARK,13303,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5081847,153.0241937,502389,6957276
TENNYSON,FAIRFIELD,D0371,PRINCESS STREET PARK (NOS.5-21),30784,BRISBANE CORSO (PRINCESS ST)  PICNIC AREA,23970,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5009577,153.0230962,502281,6958077
TENNYSON,FAIRFIELD,D0375,FAIRFIELD PARK,14129,BALANCE OF PARK,19774,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5034319,153.0263583,502603,6957803
TENNYSON,FAIRFIELD,D0377,NORM ROSE PARK,14118,FAIRVIEW ST ACTIVITY SPACE,19819,TAP COMBINATION,BUBBLER & TAP,-27.5073944,153.0257720,502545,6957364
TENNYSON,GRACEVILLE,D0009,GIRAWEEN PARK,20324,GIRAWEEN PK PLAYGROUND,174382,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5219478,152.9880063,498816,6955752
TENNYSON,GRACEVILLE,D0010,FAULKNER PARK,20315,BALANCE OF PARK,31007,TAP COMBINATION,BUBBLER & TAP,-27.5180666,152.9843078,498450,6956182
TENNYSON,GRACEVILLE,D0010,FAULKNER PARK,20313,LEYBOURNE ST PLAYGROUND,25696,TAP COMBINATION,BUBBLER & TAP,-27.5176697,152.9855810,498576,6956226
TENNYSON,GRACEVILLE,D0010,FAULKNER PARK,20315,BALANCE OF PARK,6315,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5186201,152.9859398,498611,6956121
TENNYSON,GRACEVILLE,D0010,FAULKNER PARK,20311,WARATAH AVE DOG OFF LEASH AREA,34093,TAP COMBINATION,"BUBBLER, TAP & DOG BOWL",-27.5188063,152.9860636,498624,6956100
TENNYSON,GRACEVILLE,D0010,FAULKNER PARK,20311,WARATAH AVE DOG OFF LEASH AREA,29879,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5182475,152.9861993,498637,6956162
TENNYSON,GRACEVILLE,D0300,GRACEVILLE MEMORIAL PARK,20151,BALANCE OF PARK,452,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5173630,152.9777687,497805,6956260
TENNYSON,GRACEVILLE,D0300,GRACEVILLE MEMORIAL PARK,20150,OXLEY RD PLAYGROUND & HALF COURT,451,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5184892,152.9781295,497840,6956135
TENNYSON,GRACEVILLE,D0301,CHELMER CHILDRENS PLAYGROUND PARK,20144,CHELMER GRACEVILLE KINDERGARTE,185021,TAP COMBINATION,TAP COMBINATION,-27.5172356,152.9801348,498038,6956274
TENNYSON,GRACEVILLE,D0303,GRACEVILLE AVENUE PARK,20138,SPORTSFIELD PICNIC AREA,540,TAP COMBINATION,BUBBLER & TAP,-27.5247716,152.9918338,499194,6955439
TENNYSON,GRACEVILLE,D0824,GRACEVILLE RIVERSIDE PARKLANDS,26640,NADINE ST (RIVERSIDE) SHARED PATHWAY,30441,TAP COMBINATION,BUBBLER & TAP,-27.5234184,152.9927186,499281,6955589
TENNYSON,GRACEVILLE,D0824,GRACEVILLE RIVERSIDE PARKLANDS,20053,BALANCE OF PARK,35015,TAP COMBINATION,BUBBLER & TAP,-27.5237828,152.9938773,499395,6955549
TENNYSON,SHERWOOD,D0304,STRICKLAND TERRACE PARK,20128,BALANCE OF PARK,175042,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5287319,152.9897078,498984,6955001
TENNYSON,SHERWOOD,D0304,STRICKLAND TERRACE PARK,20128,BALANCE OF PARK,48051,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5265284,152.9898404,498997,6955245
TENNYSON,SHERWOOD,D0305,SHERWOOD ARBORETUM,23406,SHERWOOD ARBORETUM,84075,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5325097,152.9721890,497254,6954582
TENNYSON,SHERWOOD,D0305,SHERWOOD ARBORETUM,16540,SHERWOOD ARBORETUM PATHWAY NETWORK & RIVER ACCESS,84395,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5315464,152.9724999,497285,6954689
TENNYSON,SHERWOOD,D0305,SHERWOOD ARBORETUM,16540,SHERWOOD ARBORETUM PATHWAY NETWORK & RIVER ACCESS,84404,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5306552,152.9725772,497292,6954787
TENNYSON,SHERWOOD,D0305,SHERWOOD ARBORETUM,23406,SHERWOOD ARBORETUM,84074,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5325271,152.9727721,497311,6954580
TENNYSON,SHERWOOD,D0305,SHERWOOD ARBORETUM,16540,SHERWOOD ARBORETUM PATHWAY NETWORK & RIVER ACCESS,84672,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5311569,152.9727724,497311,6954732
TENNYSON,SHERWOOD,D0305,SHERWOOD ARBORETUM,15611,SHERWOOD ARBORETUM PICNIC AREA,43124,TAP COMBINATION,BUBBLER & TAP,-27.5300860,152.9729713,497331,6954850
TENNYSON,SHERWOOD,D0305,SHERWOOD ARBORETUM,20119,HALF COURT,84134,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5318793,152.9733595,497369,6954652
TENNYSON,SHERWOOD,D0305,SHERWOOD ARBORETUM,23403,CENTRAL PICNIC AREA,24971,TAP COMBINATION,BUBBLER & TAP,-27.5321031,152.9734182,497375,6954627
TENNYSON,SHERWOOD,D0305,SHERWOOD ARBORETUM,20121,BALANCE OF PARK,83986,TAP COMBINATION,BUBBLER & TAP,-27.5291551,152.9734742,497381,6954953
TENNYSON,SHERWOOD,D0305,SHERWOOD ARBORETUM,20125,JOLIMONT ST PICNIC AREA,47990,TAP COMBINATION,BUBBLER,-27.5328061,152.9736788,497401,6954549
TENNYSON,SHERWOOD,D0305,SHERWOOD ARBORETUM,26637,SIR MATTHEW NATHAN AVENUE,591,TAP COMBINATION,BUBBLER & TAP,-27.5292529,152.9737522,497408,6954943
TENNYSON,SHERWOOD,D0305,SHERWOOD ARBORETUM,20114,JOHN HERBERT MEMORIAL VISTA,93144,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5324682,152.9773729,497766,6954587
TENNYSON,YEERONGPILLY,D0383,MOOROOKA LIONS BICENT. PICNIC GRND PARK,29789,GOW ST PICNIC AREA,109225,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5263072,153.0209274,502067,6955269
TENNYSON,YERONGA,D0373,BRISBANE CORSO PARK,14147,BALANCE OF PARK,178602,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5060704,153.0091867,500907,6957511
TENNYSON,YERONGA,D0373,BRISBANE CORSO PARK,24303,BRISBANE CORSO BIKEWAY & PATH NETWORK,39221,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5057386,153.0121148,501197,6957547
TENNYSON,YERONGA,D0373,BRISBANE CORSO PARK,14151,BRISBANE CORSO PICNIC AREA (OPP CANSDALE ST),30643,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5056815,153.0132646,501310,6957554
TENNYSON,YERONGA,D0373,BRISBANE CORSO PARK,14151,BRISBANE CORSO PICNIC AREA (OPP CANSDALE ST),27142,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5056842,153.0137660,501360,6957553
TENNYSON,YERONGA,D0373,BRISBANE CORSO PARK,24304,BRISBANE CORSO PICNIC AREA (OPP TURNER AVE),177587,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5053956,153.0180742,501785,6957585
TENNYSON,YERONGA,D0374,LEYSHON PARK,14143,YERONGA FOOTBALL CLUB AUSSIE RULES FACILITY,171444,BUBBLER/DRINKING FOUNTAIN,BUBBLER,-27.5069480,153.0151569,501497,6957413
TENNYSON,YERONGA,D0374,LEYSHON PARK,14143,YERONGA FOOTBALL CLUB AUSSIE RULES FACILITY,171287,TAP COMBINATION,BUBBLER & TAP,-27.5091101,153.0162043,501600,6957174
TENNYSON,YERONGA,D0374,LEYSHON PARK,14143,YERONGA FOOTBALL CLUB AUSSIE RULES FACILITY,171291,TAP COMBINATION,BUBBLER & TAP,-27.5090989,153.0163432,501614,6957175
TENNYSON,YERONGA,D0374,LEYSHON PARK,14142,WILLIAM PDE PLAYGROUND,171418,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5075538,153.0177637,501754,6957346
TENNYSON,YERONGA,D0378,FEHLBERG PARK,14107,BALANCE OF PARK,30659,TAP COMBINATION,BUBBLER & TAP,-27.5115161,153.0187143,501848,6956907
TENNYSON,YERONGA,D0378,FEHLBERG PARK,14107,BALANCE OF PARK,19840,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5111574,153.0192053,501897,6956947
TENNYSON,YERONGA,D0379,HYDE ROAD PARK,14099,VENNER RD DOG OFF LEASH AREA,170962,TAP COMBINATION,"BUBBLER, TAP & DOG BOWL",-27.5120904,153.0153096,501512,6956844
TENNYSON,YERONGA,D0379,HYDE ROAD PARK,14099,VENNER RD DOG OFF LEASH AREA,29925,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5124059,153.0157600,501556,6956809
TENNYSON,YERONGA,D0382,ROWLINSON PARK,14088,BALANCE OF PARK,46627,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5201316,153.0139940,501382,6955953
TENNYSON,YERONGA,D0389,YERONGA MEMORIAL PARK,14062,HONOUR AVE PLAYGROUND,171170,BUBBLER/DRINKING FOUNTAIN,BUBBLER,-27.5180681,153.0217147,502144,6956182
TENNYSON,YERONGA,D0389,YERONGA MEMORIAL PARK,14073,SCHOOL RD PLAYGROUND,30882,TAP COMBINATION,BUBBLER & TAP,-27.5182051,153.0213955,502113,6956166
TENNYSON,YERONGA,D0389,YERONGA MEMORIAL PARK,14062,HONOUR AVE PLAYGROUND,2524,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5183825,153.0222311,502195,6956147
TENNYSON,YERONGA,D0389,YERONGA MEMORIAL PARK,14059,HONOUR AVE DOG OFF LEASH AREA,39339,TAP COMBINATION,BUBBLER & 2 TAPS,-27.5189074,153.0223633,502209,6956089
TENNYSON,YERONGA,D0389,YERONGA MEMORIAL PARK,14078,YERONGA PARK POOL,175811,TAP COMBINATION,BUBBLER & TAP,-27.5204242,153.0224689,502219,6955921
